early_hr_mean,late_hr_mean,hr_mean_drift,early_pace_s_per_km_mean,late_pace_s_per_km_mean,pace_s_per_km_mean_drift,pace_cv_early,pace_cv_late,pace_cv_ratio,cadence_cv_early,cadence_cv_late,cadence_cv_ratio,flat_hr_mean_drift,flat_pace_mean_drift,surges_all_10s_8pct,surges_late_10s_8pct,total_elev_gain_m,total_distance_km,elev_gain_per_km,pct_time_uphill,pct_time_flat,pct_time_downhill,mean_grade_uphill_pct,mean_vspeed_uphill_mh,is_hilly_run,micro_pause_count,micro_pause_per_km,micro_pause_mean_s,warmup_stab_time_s,finish_collapse_pct,hr_recovery_10s_mean,hr_std_60s_mean,duration_min,mean_hr,pace_cv_run,interval_on_count,interval_off_count,interval_patterns_consistent,neuro_tag,run_id,session_type
163.8371681415929,172.38230088495575,8.545132743362842,334.61213450281497,421.15229567029456,86.5401611674796,0.4162386998489841,0.6460362059313599,1.5520810683046744,0.1990981996921525,0.4262005910089651,2.1406551725126617,2.058823529411768,104.1817554131735,683,253,51.00000953674317,5.71718994140625,8.920467932572965,13.163481953290871,73.99150743099787,12.845010615711251,6.909567245871383,728.7097992435579,False,3,0.5247333096759234,1.6666666666666667,1200.0,33.69214193588193,-1.0461538461538462,5.268439151786572,31.383333333333333,171.25106157112526,0.5420003872323338,15,12,False,none,,
151.85247629083244,161.02739726027397,9.17492096944153,367.2076924018244,383.2471854167801,16.039493014955667,0.0866791872944026,0.2237204027764171,2.5810163865122444,0.1503744841139445,0.1468166398814308,0.9763401068108222,9.26360039564787,-2.08459801811091,230,115,128.00000429153442,8.0469501953125,15.906648007601296,18.906101802086628,63.92665191274107,17.167246285172304,8.293435174282367,760.9364783883493,False,0,0.0,0.0,1200.0,-3.404829342482682,-6.0,3.3487512570439897,52.7,156.91447992412267,0.1534808543549485,1,4,False,none,,
144.24079528718704,169.52061855670104,25.279823269514,468.0260836736196,437.302799046384,-30.72328462723567,0.3535570721859606,0.6322729671583746,1.7883193885761604,0.4061792818560618,0.2491960830086113,0.6135125402504384,20.332954545454584,-37.124069894412514,405,212,59.19999957084656,5.063250175714493,11.692094507752156,12.5,77.73851590106007,9.76148409893993,7.9881241152711695,753.0741994878007,False,2,0.3950031956929272,1.0,1200.0,-5.96417792614069,-3.1333333333333333,4.082129705191171,37.71666666666667,156.33259717314488,0.4325450753164608,5,6,True,none,,
173.4036939313984,194.688654353562,21.284960422163607,254.4271675503097,269.2245875029081,14.797419952598489,0.053443098661012,0.0440982832069077,0.8251445801565845,0.1399334761537643,0.0143623562666867,0.1026370291187854,12.876033057851233,9.21894448675937,84,15,64.59996795654297,4.8205498046875,13.400954367015562,22.723673792557403,57.482185273159146,19.79414093428345,6.292377594125756,810.3131869113404,False,0,0.0,0.0,828.0,-1.263008024980082,-1.2,2.3694552693504014,21.03333333333333,186.89311163895488,0.0498915493126951,0,0,False,none,,
151.5539568345324,156.60824068018312,5.05428384565073,394.25693593592536,406.5226780329214,12.265742096996064,0.1411794646490736,0.0904873932822324,0.6409387760971811,0.192108851727284,0.1140668509950655,0.5937615574163851,0.8737574552683895,11.020393977775086,327,104,115.59996557235718,12.07691023439169,9.571981850387573,11.261526388071417,78.94840102020797,9.79007259172062,8.408786274467246,725.017205680289,False,0,0.0,0.0,810.0,-6.291870597857462,-2.037037037037037,2.780574503146992,84.93333333333334,155.70865214832256,0.1008633169814807,1,7,False,none,,
142.97050147492627,159.984267453294,17.01376597836773,395.5791169644391,376.21426189774365,-19.36485506669544,0.0901825392233475,0.1365252268926308,1.5138765005774606,0.0889586544372128,0.0872063556643437,0.9803020989474844,11.38112669616322,-7.932910487256834,329,199,102.39999103546144,8.618379648447037,11.88158275829878,14.669421487603309,71.98937426210153,13.34120425029516,8.188034466238454,735.9355819057411,False,0,0.0,0.0,1200.0,-17.640824412768122,-2.076923076923077,3.2507247338859515,56.45,151.9474616292798,0.0956306067215817,4,4,False,none,,
159.51351351351352,178.9099099099099,19.3963963963964,482.8586313363809,651.884584625171,169.0259532887901,1.034009317350196,1.1792733025932678,1.1404861472770211,0.5740379070604708,0.5762188585188786,1.0037993160932106,13.34730996702828,98.7364900359471,905,266,46.39998626708984,6.88489013671875,6.739393853160812,8.333333333333332,83.1981981981982,8.468468468468467,8.601655954366539,719.9997773041596,False,10,1.4524560016822392,2.5,1200.0,5.073196604583312,3.5,7.947993725976606,36.98333333333333,169.19954954954954,1.046146526389407,0,14,False,none,,
151.37549933422105,159.00732356857523,7.631824234354184,409.1474884154696,428.9460114937807,19.798523078311064,0.1604526920325745,0.1865076216783922,1.1623838735004095,0.0949139397818631,0.0936916048156155,0.9871216496854228,5.270674969695023,9.828347569123196,178,70,63.40000629425049,6.004080078125,10.559487126968754,12.26038338658147,77.11661341853035,10.62300319488818,8.905271477402277,738.7622932657745,False,0,0.0,0.0,1200.0,-1.29735030767007,-4.008771929824562,2.152597153748152,41.71666666666667,155.67911341853036,0.1382155211831378,0,3,False,none,,
179.62923846581435,194.3663146192329,14.737076153418542,285.83324534922457,288.5317293638417,2.6984840146171223,0.0741813518727319,0.0517843589212353,0.6980778539878649,0.0226235713066496,0.0139023903922875,0.6145090977833956,8.785006753714555,2.168151579754692,170,105,161.00001335144043,21.113330078125,7.625514911939381,13.211009174311927,74.09507923269392,12.693911592994162,5.935343250935118,731.8182425065474,False,0,0.0,0.0,887.0,3.3318971512226305,-2.3529411764705883,1.225702358780747,99.9,187.92685571309423,0.0535538231025825,0,1,False,none,,
162.7750865051903,187.1764705882353,24.401384083045,324.7320549687334,314.9224620477566,-9.809592920976796,0.1349989788054164,0.0190624234736869,0.1412042049678242,0.1208094710000059,0.0128524524700123,0.1063861331700697,16.10660891291883,-6.259288673452033,11,4,37.79999876022339,3.0054499121308327,12.577151463297415,18.91891891891892,64.96881496881497,16.112266112266113,6.661804738119848,739.7802405304961,False,0,0.0,0.0,925.0,-3.566294894265931,-10.5,2.0221052346366046,16.016666666666666,176.74324324324326,0.0771511459909209,0,0,False,none,,
